customer_id,zip_FK,signup_date,gender,age_group,acq_channel
50598,27551,2026-09-12,Unknown,Unknown,Unknown
63466,29642,2026-09-12,Unknown,Unknown,Unknown
55168,30656,2026-09-12,Unknown,Unknown,Unknown
23551,32547,2026-09-12,Unknown,Unknown,Unknown
23609,32569,2026-09-12,Unknown,Unknown,Unknown
52492,35160,2026-09-12,Unknown,Unknown,Unknown
98219,36619,2026-09-12,Unknown,Unknown,Unknown
73344,37209,2026-09-12,Unknown,Unknown,Unknown
77341,38606,2026-09-12,Unknown,Unknown,Unknown
77340,38606,2026-09-12,Unknown,Unknown,Unknown
25605,43068,2026-09-12,Unknown,Unknown,Unknown
28004,44122,2026-09-12,Unknown,Unknown,Unknown
28150,44203,2026-09-12,Unknown,Unknown,Unknown
28441,44319,2026-09-12,Unknown,Unknown,Unknown
26612,45651,2026-09-12,Unknown,Unknown,Unknown
24951,45840,2026-09-12,Unknown,Unknown,Unknown
25060,45875,2026-09-12,Unknown,Unknown,Unknown
35664,46574,2026-09-12,Unknown,Unknown,Unknown
33861,46714,2026-09-12,Unknown,Unknown,Unknown
29562,48030,2026-09-12,Unknown,Unknown,Unknown
29680,48063,2026-09-12,Unknown,Unknown,Unknown
30292,48228,2026-09-12,Unknown,Unknown,Unknown
30478,48335,2026-09-12,Unknown,Unknown,Unknown
33611,49022,2026-09-12,Unknown,Unknown,Unknown
114140,53142,2026-09-12,Unknown,Unknown,Unknown
114156,53147,2026-09-12,Unknown,Unknown,Unknown
103045,55110,2026-09-12,Unknown,Unknown,Unknown
103046,55110,2026-09-12,Unknown,Unknown,Unknown
103231,55315,2026-09-12,Unknown,Unknown,Unknown
103406,55353,2026-09-12,Unknown,Unknown,Unknown
89740,57105,2026-09-12,Unknown,Unknown,Unknown
118601,60506,2026-09-12,Unknown,Unknown,Unknown
119200,60634,2026-09-12,Unknown,Unknown,Unknown
76109,62832,2026-09-12,Unknown,Unknown,Unknown
83110,64050,2026-09-12,Unknown,Unknown,Unknown
85748,66062,2026-09-12,Unknown,Unknown,Unknown
85955,66210,2026-09-12,Unknown,Unknown,Unknown
85987,66216,2026-09-12,Unknown,Unknown,Unknown
87112,68776,2026-09-12,Unknown,Unknown,Unknown
101184,70714,2026-09-12,Unknown,Unknown,Unknown
124253,75002,2026-09-12,Unknown,Unknown,Unknown
124440,75050,2026-09-12,Unknown,Unknown,Unknown
124554,75080,2026-09-12,Unknown,Unknown,Unknown
127244,75214,2026-09-12,Unknown,Unknown,Unknown
125197,76058,2026-09-12,Unknown,Unknown,Unknown
128825,77505,2026-09-12,Unknown,Unknown,Unknown
129766,78130,2026-09-12,Unknown,Unknown,Unknown
129764,78130,2026-09-12,Unknown,Unknown,Unknown
131310,78746,2026-09-12,Unknown,Unknown,Unknown
126941,79705,2026-09-12,Unknown,Unknown,Unknown
107231,80120,2026-09-12,Unknown,Unknown,Unknown
108463,81004,2026-09-12,Unknown,Unknown,Unknown
108918,81506,2026-09-12,Unknown,Unknown,Unknown
87236,82401,2026-09-12,Unknown,Unknown,Unknown
87307,82633,2026-09-12,Unknown,Unknown,Unknown
155890,83704,2026-09-12,Unknown,Unknown,Unknown
142815,85050,2026-09-12,Unknown,Unknown,Unknown
151449,89510,2026-09-12,Unknown,Unknown,Unknown
140019,90602,2026-09-12,Unknown,Unknown,Unknown
139354,93308,2026-09-12,Unknown,Unknown,Unknown
132864,93720,2026-09-12,Unknown,Unknown,Unknown
133437,94301,2026-09-12,Unknown,Unknown,Unknown
133746,94563,2026-09-12,Unknown,Unknown,Unknown
134130,94928,2026-09-12,Unknown,Unknown,Unknown
136822,95991,2026-09-12,Unknown,Unknown,Unknown
137092,96080,2026-09-12,Unknown,Unknown,Unknown
147652,97388,2026-09-12,Unknown,Unknown,Unknown
149494,98351,2026-09-12,Unknown,Unknown,Unknown
17691,33040,2026-09-12,Unknown,Unknown,Unknown
141374,92660,2026-09-12,Unknown,Unknown,Unknown
58387,1040,2026-09-12,Unknown,Unknown,Unknown
59767,2660,2026-09-12,Unknown,Unknown,Unknown
59887,2725,2026-09-12,Unknown,Unknown,Unknown
59914,2743,2026-09-12,Unknown,Unknown,Unknown
56204,6029,2026-09-12,Unknown,Unknown,Unknown
56505,6118,2026-09-12,Unknown,Unknown,Unknown
57105,6479,2026-09-12,Unknown,Unknown,Unknown
57470,6810,2026-09-12,Unknown,Unknown,Unknown
40228,7009,2026-09-12,Unknown,Unknown,Unknown
40465,7109,2026-09-12,Unknown,Unknown,Unknown
40630,7450,2026-09-12,Unknown,Unknown,Unknown
42818,8514,2026-09-12,Unknown,Unknown,Unknown
43103,8753,2026-09-12,Unknown,Unknown,Unknown
43121,8757,2026-09-12,Unknown,Unknown,Unknown
11538,11375,2026-09-12,Unknown,Unknown,Unknown
12024,11725,2026-09-12,Unknown,Unknown,Unknown
12212,11777,2026-09-12,Unknown,Unknown,Unknown
15269,13027,2026-09-12,Unknown,Unknown,Unknown
8894,14006,2026-09-12,Unknown,Unknown,Unknown
1470,15021,2026-09-12,Unknown,Unknown,Unknown
3116,15771,2026-09-12,Unknown,Unknown,Unknown
3166,15801,2026-09-12,Unknown,Unknown,Unknown
896,16364,2026-09-12,Unknown,Unknown,Unknown
1017,16624,2026-09-12,Unknown,Unknown,Unknown
5980,17019,2026-09-12,Unknown,Unknown,Unknown
5978,17019,2026-09-12,Unknown,Unknown,Unknown
6183,17078,2026-09-12,Unknown,Unknown,Unknown
6886,17545,2026-09-12,Unknown,Unknown,Unknown
6990,17601,2026-09-12,Unknown,Unknown,Unknown
7244,17967,2026-09-12,Unknown,Unknown,Unknown
3451,18049,2026-09-12,Unknown,Unknown,Unknown
8069,18411,2026-09-12,Unknown,Unknown,Unknown
8315,18519,2026-09-12,Unknown,Unknown,Unknown
4445,19468,2026-09-12,Unknown,Unknown,Unknown
48161,19709,2026-09-12,Unknown,Unknown,Unknown
65125,20019,2026-09-12,Unknown,Unknown,Unknown
43648,20874,2026-09-12,Unknown,Unknown,Unknown
44051,21122,2026-09-12,Unknown,Unknown,Unknown
44120,21157,2026-09-12,Unknown,Unknown,Unknown
44176,21206,2026-09-12,Unknown,Unknown,Unknown
66536,22906,2026-09-12,Unknown,Unknown,Unknown
67805,23701,2026-09-12,Unknown,Unknown,Unknown
67884,23834,2026-09-12,Unknown,Unknown,Unknown
49487,24112,2026-09-12,Unknown,Unknown,Unknown
49484,24112,2026-09-12,Unknown,Unknown,Unknown
68613,24521,2026-09-12,Unknown,Unknown,Unknown
68621,24522,2026-09-12,Unknown,Unknown,Unknown
50063,27263,2026-09-12,Unknown,Unknown,Unknown
50635,27563,2026-09-12,Unknown,Unknown,Unknown
50882,27713,2026-09-12,Unknown,Unknown,Unknown
60124,28021,2026-09-12,Unknown,Unknown,Unknown
60157,28032,2026-09-12,Unknown,Unknown,Unknown
60409,28127,2026-09-12,Unknown,Unknown,Unknown
60410,28127,2026-09-12,Unknown,Unknown,Unknown
61244,28216,2026-09-12,Unknown,Unknown,Unknown
51862,28451,2026-09-12,Unknown,Unknown,Unknown
52078,28539,2026-09-12,Unknown,Unknown,Unknown
63130,29544,2026-09-12,Unknown,Unknown,Unknown
63655,29693,2026-09-12,Unknown,Unknown,Unknown
64032,29906,2026-09-12,Unknown,Unknown,Unknown
54205,30116,2026-09-12,Unknown,Unknown,Unknown
54306,30141,2026-09-12,Unknown,Unknown,Unknown
54346,30153,2026-09-12,Unknown,Unknown,Unknown
54454,30187,2026-09-12,Unknown,Unknown,Unknown
54520,30220,2026-09-12,Unknown,Unknown,Unknown
72620,30757,2026-09-12,Unknown,Unknown,Unknown
72622,30757,2026-09-12,Unknown,Unknown,Unknown
61595,30813,2026-09-12,Unknown,Unknown,Unknown
47690,31548,2026-09-12,Unknown,Unknown,Unknown
21119,32114,2026-09-12,Unknown,Unknown,Unknown
21865,32399,2026-09-12,Unknown,Unknown,Unknown
22116,32701,2026-09-12,Unknown,Unknown,Unknown
22330,32765,2026-09-12,Unknown,Unknown,Unknown
17374,32927,2026-09-12,Unknown,Unknown,Unknown
20661,33165,2026-09-12,Unknown,Unknown,Unknown
17960,33314,2026-09-12,Unknown,Unknown,Unknown
18770,33617,2026-09-12,Unknown,Unknown,Unknown
19374,33860,2026-09-12,Unknown,Unknown,Unknown
19514,33912,2026-09-12,Unknown,Unknown,Unknown
19582,33931,2026-09-12,Unknown,Unknown,Unknown
20381,34951,2026-09-12,Unknown,Unknown,Unknown
20488,34997,2026-09-12,Unknown,Unknown,Unknown
71436,35576,2026-09-12,Unknown,Unknown,Unknown
72925,37064,2026-09-12,Unknown,Unknown,Unknown
73205,37160,2026-09-12,Unknown,Unknown,Unknown
74690,37921,2026-09-12,Unknown,Unknown,Unknown
98692,39154,2026-09-12,Unknown,Unknown,Unknown
45846,40336,2026-09-12,Unknown,Unknown,Unknown
46057,40502,2026-09-12,Unknown,Unknown,Unknown
46056,40502,2026-09-12,Unknown,Unknown,Unknown
46086,40509,2026-09-12,Unknown,Unknown,Unknown
46207,41015,2026-09-12,Unknown,Unknown,Unknown
25637,43078,2026-09-12,Unknown,Unknown,Unknown
25714,43119,2026-09-12,Unknown,Unknown,Unknown
27464,43567,2026-09-12,Unknown,Unknown,Unknown
27547,43616,2026-09-12,Unknown,Unknown,Unknown
23789,43976,2026-09-12,Unknown,Unknown,Unknown
27725,44044,2026-09-12,Unknown,Unknown,Unknown
27864,44089,2026-09-12,Unknown,Unknown,Unknown
28053,44132,2026-09-12,Unknown,Unknown,Unknown
28191,44221,2026-09-12,Unknown,Unknown,Unknown
24192,45122,2026-09-12,Unknown,Unknown,Unknown
25179,45206,2026-09-12,Unknown,Unknown,Unknown
25358,45247,2026-09-12,Unknown,Unknown,Unknown
26498,45601,2026-09-12,Unknown,Unknown,Unknown
34663,46032,2026-09-12,Unknown,Unknown,Unknown
113534,46324,2026-09-12,Unknown,Unknown,Unknown
34561,47374,2026-09-12,Unknown,Unknown,Unknown
34560,47374,2026-09-12,Unknown,Unknown,Unknown
36460,47429,2026-09-12,Unknown,Unknown,Unknown
36514,47448,2026-09-12,Unknown,Unknown,Unknown
78429,47714,2026-09-12,Unknown,Unknown,Unknown
29627,48044,2026-09-12,Unknown,Unknown,Unknown
30048,48170,2026-09-12,Unknown,Unknown,Unknown
30710,48428,2026-09-12,Unknown,Unknown,Unknown
30791,48446,2026-09-12,Unknown,Unknown,Unknown
31278,48729,2026-09-12,Unknown,Unknown,Unknown
32042,49055,2026-09-12,Unknown,Unknown,Unknown
32554,49333,2026-09-12,Unknown,Unknown,Unknown
33310,49707,2026-09-12,Unknown,Unknown,Unknown
33309,49707,2026-09-12,Unknown,Unknown,Unknown
113987,49930,2026-09-12,Unknown,Unknown,Unknown
105430,50071,2026-09-12,Unknown,Unknown,Unknown
105788,50548,2026-09-12,Unknown,Unknown,Unknown
112394,52403,2026-09-12,Unknown,Unknown,Unknown
115641,53137,2026-09-12,Unknown,Unknown,Unknown
114221,53182,2026-09-12,Unknown,Unknown,Unknown
115801,53219,2026-09-12,Unknown,Unknown,Unknown
115824,53224,2026-09-12,Unknown,Unknown,Unknown
106475,54889,2026-09-12,Unknown,Unknown,Unknown
117206,54904,2026-09-12,Unknown,Unknown,Unknown
102945,55076,2026-09-12,Unknown,Unknown,Unknown
103243,55318,2026-09-12,Unknown,Unknown,Unknown
105247,55415,2026-09-12,Unknown,Unknown,Unknown
105396,55446,2026-09-12,Unknown,Unknown,Unknown
88721,56336,2026-09-12,Unknown,Unknown,Unknown
92184,58788,2026-09-12,Unknown,Unknown,Unknown
156587,59405,2026-09-12,Unknown,Unknown,Unknown
117758,60091,2026-09-12,Unknown,Unknown,Unknown
118082,60180,2026-09-12,Unknown,Unknown,Unknown
118362,60441,2026-09-12,Unknown,Unknown,Unknown
118380,60445,2026-09-12,Unknown,Unknown,Unknown
118794,60564,2026-09-12,Unknown,Unknown,Unknown
118825,60707,2026-09-12,Unknown,Unknown,Unknown
119411,61008,2026-09-12,Unknown,Unknown,Unknown
119431,61014,2026-09-12,Unknown,Unknown,Unknown
119852,61254,2026-09-12,Unknown,Unknown,Unknown
121043,61448,2026-09-12,Unknown,Unknown,Unknown
121403,61611,2026-09-12,Unknown,Unknown,Unknown
47294,61866,2026-09-12,Unknown,Unknown,Unknown
47296,61866,2026-09-12,Unknown,Unknown,Unknown
121790,62021,2026-09-12,Unknown,Unknown,Unknown
120700,62642,2026-09-12,Unknown,Unknown,Unknown
76325,62896,2026-09-12,Unknown,Unknown,Unknown
76376,62910,2026-09-12,Unknown,Unknown,Unknown
109463,63129,2026-09-12,Unknown,Unknown,Unknown
84222,64118,2026-09-12,Unknown,Unknown,Unknown
96404,65020,2026-09-12,Unknown,Unknown,Unknown
95005,67114,2026-09-12,Unknown,Unknown,Unknown
95003,67114,2026-09-12,Unknown,Unknown,Unknown
82299,68823,2026-09-12,Unknown,Unknown,Unknown
82380,68845,2026-09-12,Unknown,Unknown,Unknown
100519,70447,2026-09-12,Unknown,Unknown,Unknown
100708,70523,2026-09-12,Unknown,Unknown,Unknown
100710,70523,2026-09-12,Unknown,Unknown,Unknown
102284,71346,2026-09-12,Unknown,Unknown,Unknown
97780,71655,2026-09-12,Unknown,Unknown,Unknown
97821,71730,2026-09-12,Unknown,Unknown,Unknown
112803,73458,2026-09-12,Unknown,Unknown,Unknown
93100,74014,2026-09-12,Unknown,Unknown,Unknown
78633,74728,2026-09-12,Unknown,Unknown,Unknown
124266,75007,2026-09-12,Unknown,Unknown,Unknown
124395,75040,2026-09-12,Unknown,Unknown,Unknown
124583,75088,2026-09-12,Unknown,Unknown,Unknown
127310,75228,2026-09-12,Unknown,Unknown,Unknown
124848,75402,2026-09-12,Unknown,Unknown,Unknown
125056,76014,2026-09-12,Unknown,Unknown,Unknown
125535,76179,2026-09-12,Unknown,Unknown,Unknown
132098,77073,2026-09-12,Unknown,Unknown,Unknown
132209,77095,2026-09-12,Unknown,Unknown,Unknown
128857,77515,2026-09-12,Unknown,Unknown,Unknown
123528,77707,2026-09-12,Unknown,Unknown,Unknown
129479,78015,2026-09-12,Unknown,Unknown,Unknown
130232,78504,2026-09-12,Unknown,Unknown,Unknown
130230,78504,2026-09-12,Unknown,Unknown,Unknown
130355,78559,2026-09-12,Unknown,Unknown,Unknown
123724,79070,2026-09-12,Unknown,Unknown,Unknown
107052,80013,2026-09-12,Unknown,Unknown,Unknown
107060,80015,2026-09-12,Unknown,Unknown,Unknown
109201,80219,2026-09-12,Unknown,Unknown,Unknown
109199,80219,2026-09-12,Unknown,Unknown,Unknown
109260,80232,2026-09-12,Unknown,Unknown,Unknown
107487,80437,2026-09-12,Unknown,Unknown,Unknown
107651,80482,2026-09-12,Unknown,Unknown,Unknown
107691,80503,2026-09-12,Unknown,Unknown,Unknown
108331,80917,2026-09-12,Unknown,Unknown,Unknown
108820,81401,2026-09-12,Unknown,Unknown,Unknown
146471,81435,2026-09-12,Unknown,Unknown,Unknown
106900,82520,2026-09-12,Unknown,Unknown,Unknown
155045,83241,2026-09-12,Unknown,Unknown,Unknown
154444,84332,2026-09-12,Unknown,Unknown,Unknown
142767,85037,2026-09-12,Unknown,Unknown,Unknown
144324,85747,2026-09-12,Unknown,Unknown,Unknown
144479,86001,2026-09-12,Unknown,Unknown,Unknown
145448,87401,2026-09-12,Unknown,Unknown,Unknown
146512,89029,2026-09-12,Unknown,Unknown,Unknown
152186,89145,2026-09-12,Unknown,Unknown,Unknown
151446,89510,2026-09-12,Unknown,Unknown,Unknown
142598,90003,2026-09-12,Unknown,Unknown,Unknown
140619,91343,2026-09-12,Unknown,Unknown,Unknown
140643,91351,2026-09-12,Unknown,Unknown,Unknown
140647,91352,2026-09-12,Unknown,Unknown,Unknown
141033,91750,2026-09-12,Unknown,Unknown,Unknown
141116,91776,2026-09-12,Unknown,Unknown,Unknown
138153,92054,2026-09-12,Unknown,Unknown,Unknown
137685,92130,2026-09-12,Unknown,Unknown,Unknown
138470,92274,2026-09-12,Unknown,Unknown,Unknown
138846,92407,2026-09-12,Unknown,Unknown,Unknown
141297,92630,2026-09-12,Unknown,Unknown,Unknown
141442,92688,2026-09-12,Unknown,Unknown,Unknown
142117,93433,2026-09-12,Unknown,Unknown,Unknown
133058,94002,2026-09-12,Unknown,Unknown,Unknown
133732,94560,2026-09-12,Unknown,Unknown,Unknown
133772,94568,2026-09-12,Unknown,Unknown,Unknown
134496,95054,2026-09-12,Unknown,Unknown,Unknown
135040,95322,2026-09-12,Unknown,Unknown,Unknown
136109,95628,2026-09-12,Unknown,Unknown,Unknown
137517,95838,2026-09-12,Unknown,Unknown,Unknown
147299,97230,2026-09-12,Unknown,Unknown,Unknown
150462,97333,2026-09-12,Unknown,Unknown,Unknown
150721,97459,2026-09-12,Unknown,Unknown,Unknown
150841,97496,2026-09-12,Unknown,Unknown,Unknown
150881,97520,2026-09-12,Unknown,Unknown,Unknown
150909,97526,2026-09-12,Unknown,Unknown,Unknown
148537,98026,2026-09-12,Unknown,Unknown,Unknown
148794,98107,2026-09-12,Unknown,Unknown,Unknown
149434,98335,2026-09-12,Unknown,Unknown,Unknown
149577,98372,2026-09-12,Unknown,Unknown,Unknown
149773,98439,2026-09-12,Unknown,Unknown,Unknown
150084,98580,2026-09-12,Unknown,Unknown,Unknown
148059,99669,2026-09-12,Unknown,Unknown,Unknown
59431,2351,2026-09-12,Unknown,Unknown,Unknown
56143,6010,2026-09-12,Unknown,Unknown,Unknown
56230,6037,2026-09-12,Unknown,Unknown,Unknown
56901,6410,2026-09-12,Unknown,Unknown,Unknown
40464,7109,2026-09-12,Unknown,Unknown,Unknown
41695,7206,2026-09-12,Unknown,Unknown,Unknown
41966,7980,2026-09-12,Unknown,Unknown,Unknown
43106,8753,2026-09-12,Unknown,Unknown,Unknown
41334,8807,2026-09-12,Unknown,Unknown,Unknown
8764,10576,2026-09-12,Unknown,Unknown,Unknown
11783,11557,2026-09-12,Unknown,Unknown,Unknown
11891,11598,2026-09-12,Unknown,Unknown,Unknown
11966,11713,2026-09-12,Unknown,Unknown,Unknown
12322,11901,2026-09-12,Unknown,Unknown,Unknown
13578,12185,2026-09-12,Unknown,Unknown,Unknown
14016,12477,2026-09-12,Unknown,Unknown,Unknown
15438,13077,2026-09-12,Unknown,Unknown,Unknown
9031,14051,2026-09-12,Unknown,Unknown,Unknown
10479,14840,2026-09-12,Unknown,Unknown,Unknown
1632,15063,2026-09-12,Unknown,Unknown,Unknown
2586,15563,2026-09-12,Unknown,Unknown,Unknown
2590,15563,2026-09-12,Unknown,Unknown,Unknown
3266,15860,2026-09-12,Unknown,Unknown,Unknown
8642,16159,2026-09-12,Unknown,Unknown,Unknown
4937,16507,2026-09-12,Unknown,Unknown,Unknown
6766,17404,2026-09-12,Unknown,Unknown,Unknown
8068,18411,2026-09-12,Unknown,Unknown,Unknown
7816,18661,2026-09-12,Unknown,Unknown,Unknown
3963,19040,2026-09-12,Unknown,Unknown,Unknown
65423,20186,2026-09-12,Unknown,Unknown,Unknown
44041,21117,2026-09-12,Unknown,Unknown,Unknown
44382,21601,2026-09-12,Unknown,Unknown,Unknown
66365,22742,2026-09-12,Unknown,Unknown,Unknown
66366,22742,2026-09-12,Unknown,Unknown,Unknown
67769,23666,2026-09-12,Unknown,Unknown,Unknown
50861,27707,2026-09-12,Unknown,Unknown,Unknown
60135,28025,2026-09-12,Unknown,Unknown,Unknown
60194,28043,2026-09-12,Unknown,Unknown,Unknown
60377,28114,2026-09-12,Unknown,Unknown,Unknown
60380,28115,2026-09-12,Unknown,Unknown,Unknown
51392,28314,2026-09-12,Unknown,Unknown,Unknown
51389,28314,2026-09-12,Unknown,Unknown,Unknown
51469,28338,2026-09-12,Unknown,Unknown,Unknown
51663,28390,2026-09-12,Unknown,Unknown,Unknown
60635,28610,2026-09-12,Unknown,Unknown,Unknown
62718,29384,2026-09-12,Unknown,Unknown,Unknown
62859,29440,2026-09-12,Unknown,Unknown,Unknown
63234,29576,2026-09-12,Unknown,Unknown,Unknown
63238,29577,2026-09-12,Unknown,Unknown,Unknown
63357,29611,2026-09-12,Unknown,Unknown,Unknown
63688,29706,2026-09-12,Unknown,Unknown,Unknown
63788,29742,2026-09-12,Unknown,Unknown,Unknown
53856,30019,2026-09-12,Unknown,Unknown,Unknown
54546,30230,2026-09-12,Unknown,Unknown,Unknown
54888,30533,2026-09-12,Unknown,Unknown,Unknown
55223,30683,2026-09-12,Unknown,Unknown,Unknown
55334,31002,2026-09-12,Unknown,Unknown,Unknown
55492,31046,2026-09-12,Unknown,Unknown,Unknown
21057,32086,2026-09-12,Unknown,Unknown,Unknown
23196,32405,2026-09-12,Unknown,Unknown,Unknown
17339,32911,2026-09-12,Unknown,Unknown,Unknown
17572,33015,2026-09-12,Unknown,Unknown,Unknown
18262,33441,2026-09-12,Unknown,Unknown,Unknown
18440,33498,2026-09-12,Unknown,Unknown,Unknown
18921,33704,2026-09-12,Unknown,Unknown,Unknown
19547,33919,2026-09-12,Unknown,Unknown,Unknown
71673,35674,2026-09-12,Unknown,Unknown,Unknown
74134,37716,2026-09-12,Unknown,Unknown,Unknown
74251,37757,2026-09-12,Unknown,Unknown,Unknown
75929,38375,2026-09-12,Unknown,Unknown,Unknown
74922,38488,2026-09-12,Unknown,Unknown,Unknown
77600,38732,2026-09-12,Unknown,Unknown,Unknown
46630,40220,2026-09-12,Unknown,Unknown,Unknown
69143,40962,2026-09-12,Unknown,Unknown,Unknown
46172,41005,2026-09-12,Unknown,Unknown,Unknown
46400,41097,2026-09-12,Unknown,Unknown,Unknown
69287,41311,2026-09-12,Unknown,Unknown,Unknown
25558,43055,2026-09-12,Unknown,Unknown,Unknown
25636,43078,2026-09-12,Unknown,Unknown,Unknown
25819,43154,2026-09-12,Unknown,Unknown,Unknown
23922,43318,2026-09-12,Unknown,Unknown,Unknown
27286,43506,2026-09-12,Unknown,Unknown,Unknown
27750,44053,2026-09-12,Unknown,Unknown,Unknown
27748,44053,2026-09-12,Unknown,Unknown,Unknown
27751,44053,2026-09-12,Unknown,Unknown,Unknown
27757,44054,2026-09-12,Unknown,Unknown,Unknown
27756,44054,2026-09-12,Unknown,Unknown,Unknown
27998,44121,2026-09-12,Unknown,Unknown,Unknown
28098,44141,2026-09-12,Unknown,Unknown,Unknown
28272,44255,2026-09-12,Unknown,Unknown,Unknown
28280,44260,2026-09-12,Unknown,Unknown,Unknown
28534,44420,2026-09-12,Unknown,Unknown,Unknown
28549,44425,2026-09-12,Unknown,Unknown,Unknown
23881,44455,2026-09-12,Unknown,Unknown,Unknown
23882,44455,2026-09-12,Unknown,Unknown,Unknown
29113,44718,2026-09-12,Unknown,Unknown,Unknown
29120,44720,2026-09-12,Unknown,Unknown,Unknown
29233,44839,2026-09-12,Unknown,Unknown,Unknown
29237,44839,2026-09-12,Unknown,Unknown,Unknown
29407,44889,2026-09-12,Unknown,Unknown,Unknown
29409,44890,2026-09-12,Unknown,Unknown,Unknown
24506,45341,2026-09-12,Unknown,Unknown,Unknown
24728,45419,2026-09-12,Unknown,Unknown,Unknown
34919,46123,2026-09-12,Unknown,Unknown,Unknown
35233,46236,2026-09-12,Unknown,Unknown,Unknown
35245,46239,2026-09-12,Unknown,Unknown,Unknown
113518,46321,2026-09-12,Unknown,Unknown,Unknown
35358,46350,2026-09-12,Unknown,Unknown,Unknown
35376,46360,2026-09-12,Unknown,Unknown,Unknown
35439,46392,2026-09-12,Unknown,Unknown,Unknown
113626,46410,2026-09-12,Unknown,Unknown,Unknown
33999,46788,2026-09-12,Unknown,Unknown,Unknown
36354,47356,2026-09-12,Unknown,Unknown,Unknown
36458,47429,2026-09-12,Unknown,Unknown,Unknown
29636,48047,2026-09-12,Unknown,Unknown,Unknown
29967,48141,2026-09-12,Unknown,Unknown,Unknown
29974,48146,2026-09-12,Unknown,Unknown,Unknown
30657,48415,2026-09-12,Unknown,Unknown,Unknown
31717,48867,2026-09-12,Unknown,Unknown,Unknown
32353,49264,2026-09-12,Unknown,Unknown,Unknown
32737,49424,2026-09-12,Unknown,Unknown,Unknown
84456,50010,2026-09-12,Unknown,Unknown,Unknown
87544,50216,2026-09-12,Unknown,Unknown,Unknown
111579,50702,2026-09-12,Unknown,Unknown,Unknown
85264,51503,2026-09-12,Unknown,Unknown,Unknown
115881,53549,2026-09-12,Unknown,Unknown,Unknown
114731,53713,2026-09-12,Unknown,Unknown,Unknown
103179,55305,2026-09-12,Unknown,Unknown,Unknown
103495,55372,2026-09-12,Unknown,Unknown,Unknown
103524,55379,2026-09-12,Unknown,Unknown,Unknown
105377,55442,2026-09-12,Unknown,Unknown,Unknown
105373,55442,2026-09-12,Unknown,Unknown,Unknown
89770,57201,2026-09-12,Unknown,Unknown,Unknown
156516,59261,2026-09-12,Unknown,Unknown,Unknown
156887,59538,2026-09-12,Unknown,Unknown,Unknown
117475,60010,2026-09-12,Unknown,Unknown,Unknown
117617,60050,2026-09-12,Unknown,Unknown,Unknown
117977,60151,2026-09-12,Unknown,Unknown,Unknown
119458,61021,2026-09-12,Unknown,Unknown,Unknown
119463,61024,2026-09-12,Unknown,Unknown,Unknown
121683,61830,2026-09-12,Unknown,Unknown,Unknown
76212,62864,2026-09-12,Unknown,Unknown,Unknown
109437,63123,2026-09-12,Unknown,Unknown,Unknown
83121,64052,2026-09-12,Unknown,Unknown,Unknown
83599,64503,2026-09-12,Unknown,Unknown,Unknown
84112,65340,2026-09-12,Unknown,Unknown,Unknown
84157,65360,2026-09-12,Unknown,Unknown,Unknown
96694,65616,2026-09-12,Unknown,Unknown,Unknown
97146,65770,2026-09-12,Unknown,Unknown,Unknown
94608,66762,2026-09-12,Unknown,Unknown,Unknown
94611,66762,2026-09-12,Unknown,Unknown,Unknown
81902,68516,2026-09-12,Unknown,Unknown,Unknown
82015,68640,2026-09-12,Unknown,Unknown,Unknown
106538,69301,2026-09-12,Unknown,Unknown,Unknown
100411,70394,2026-09-12,Unknown,Unknown,Unknown
102519,71446,2026-09-12,Unknown,Unknown,Unknown
78967,71801,2026-09-12,Unknown,Unknown,Unknown
97857,71826,2026-09-12,Unknown,Unknown,Unknown
80954,72923,2026-09-12,Unknown,Unknown,Unknown
112711,73401,2026-09-12,Unknown,Unknown,Unknown
112871,73507,2026-09-12,Unknown,Unknown,Unknown
93892,74501,2026-09-12,Unknown,Unknown,Unknown
124306,75019,2026-09-12,Unknown,Unknown,Unknown
124367,75032,2026-09-12,Unknown,Unknown,Unknown
124475,75058,2026-09-12,Unknown,Unknown,Unknown
124474,75058,2026-09-12,Unknown,Unknown,Unknown
124530,75074,2026-09-12,Unknown,Unknown,Unknown
127409,75252,2026-09-12,Unknown,Unknown,Unknown
127796,76559,2026-09-12,Unknown,Unknown,Unknown
132157,77084,2026-09-12,Unknown,Unknown,Unknown
128758,77488,2026-09-12,Unknown,Unknown,Unknown
128762,77488,2026-09-12,Unknown,Unknown,Unknown
128818,77504,2026-09-12,Unknown,Unknown,Unknown
129290,77901,2026-09-12,Unknown,Unknown,Unknown
129332,77957,2026-09-12,Unknown,Unknown,Unknown
131596,78240,2026-09-12,Unknown,Unknown,Unknown
130217,78501,2026-09-12,Unknown,Unknown,Unknown
131298,78744,2026-09-12,Unknown,Unknown,Unknown
126999,79731,2026-09-12,Unknown,Unknown,Unknown
107040,80011,2026-09-12,Unknown,Unknown,Unknown
107039,80011,2026-09-12,Unknown,Unknown,Unknown
107062,80015,2026-09-12,Unknown,Unknown,Unknown
107304,80135,2026-09-12,Unknown,Unknown,Unknown
109295,80239,2026-09-12,Unknown,Unknown,Unknown
107477,80435,2026-09-12,Unknown,Unknown,Unknown
107788,80535,2026-09-12,Unknown,Unknown,Unknown
107934,80634,2026-09-12,Unknown,Unknown,Unknown
107967,80648,2026-09-12,Unknown,Unknown,Unknown
